"volume","clinic","tag_year","action","action_date","action_year","action_month","address","city","zip"
-96,"Metairie Small Animal Hospital",2020,"Returned",2021-01-04,"2021","1","101 Metairie Rd","Metairie","70005"
-200,"Metairie Small Animal Hospital",2020,"Returned",2021-01-04,"2021","1","101 Metairie Rd","Metairie","70005"
500,"Magazine Street Animal Clinic",2020,"Delivered",2020-10-07,"2020","10","3458 Magazine St","New Orleans","70115"
-1,"Magazine Street Animal Clinic",2020,"Returned",2021-02-24,"2021","2","3458 Magazine St","New Orleans","70115"
-1,"Magazine Street Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3458 Magazine St","New Orleans","70115"
-9,"Magazine Street Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3458 Magazine St","New Orleans","70115"
-4,"Magazine Street Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3458 Magazine St","New Orleans","70115"
100,"VCA Causeway Animal Hospital",2020,"Delivered",2020-10-12,"2020","10","1315 N. Causeway Blvd","Metairie","70001"
-53,"VCA Causeway Animal Hospital",2020,"Returned",2021-01-04,"2021","1","1315 N. Causeway Blvd","Metairie","70001"
200,"Batt Veterinary Services",2020,"Delivered",2020-10-16,"2020","10",NA,"Metairie",NA
-36,"Batt Veterinary Services",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
-99,"Banfield 1034 (West Bank)",2020,"Returned",2021-01-04,"2021","1","1321 Manhattan Blvd","Harvey","70058"
100,"Banfield 1034 (West Bank)",2020,"Delivered",2020-10-22,"2020","10","1321 Manhattan Blvd","Harvey","70058"
-100,"Lake Animal Hospital",2020,"Returned",2021-01-04,"2021","1","604 Veterans Memorial Blvd","Metairie","70005"
100,"Lake Animal Hospital",2020,"Delivered",2020-11-10,"2020","11","604 Veterans Memorial Blvd","Metairie","70005"
500,"Algiers Animal Clinic",2020,"Delivered",2020-10-16,"2020","10","3807 General DeGaulle","Algiers","70114"
-1,"Algiers Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3807 General DeGaulle","Algiers","70114"
-21,"Algiers Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3807 General DeGaulle","Algiers","70114"
500,"Prytania Veterinary Hospital",2020,"Delivered",2020-12-21,"2020","12","201 Nashville Ave.","New Orleans","70115"
-1,"Algiers Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3807 General DeGaulle","Algiers","70114"
-200,"Algiers Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3807 General DeGaulle","Algiers","70114"
100,"Allstar Animal Clinic",2020,"Delivered",2020-11-16,"2020","11","4701 S Carrollton Ave","New Orleans","70119"
300,"Maple Small Animal Clinic",2020,"Delivered",2020-11-16,"2020","11","7608 Maple St","New Orleans","70118"
-93,"Maple Small Animal Clinic",2020,"Returned",2021-01-04,"2021","1","7608 Maple St","New Orleans","70118"
-100,"Maple Small Animal Clinic",2020,"Returned",2021-01-04,"2021","1","7608 Maple St","New Orleans","70118"
200,"Lakeview Veterinary Hospital",2020,"Delivered",2020-11-25,"2020","11","6245 Memphis Ave","New Orleans","70124"
-1,"Lakeview Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","6245 Memphis Ave","New Orleans","70124"
-49,"Lakeview Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","6245 Memphis Ave","New Orleans","70124"
-100,"Big Easy Animal Rescue",2020,"Returned",2021-01-04,"2021","1","839 Spain St","New Orleans","70117"
100,"Big Easy Animal Rescue",2020,"Delivered",2020-12-21,"2020","12","839 Spain St","New Orleans","70117"
300,"Crescent City Veterinary Hospital",2020,"Delivered",2021-11-19,"2021","11","524 Jefferson Ave","New Orleans","70115"
-84,"Crescent City Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","524 Jefferson Ave","New Orleans","70115"
-200,"Crescent City Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","524 Jefferson Ave","New Orleans","70115"
-100,"Allstar Animal Clinic",2020,"Returned",2021-01-04,"2021","1","4701 S Carrollton Ave","New Orleans","70119"
100,"Allstar Animal Clinic",2020,"Delivered",2021-01-04,"2021","1","4701 S Carrollton Ave","New Orleans","70119"
100,"Southern Animal Foundation",2020,"Delivered",2020-12-14,"2020","12","1823 Magazine Street","New Orleans","70130"
300,"Midcity Veterinary Hospital",2020,"Delivered",2020-12-08,"2020","12","3821 Orleans Ave","New Orleans","70119"
-100,"Midcity Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","3821 Orleans Ave","New Orleans","70119"
-33,"Midcity Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","3821 Orleans Ave","New Orleans","70119"
-100,"NOLA Animal Clinic",2020,"Returned",2021-01-04,"2021","1","4554 Downman Rd","New Orleans","70126"
200,"NOLA Animal Clinic",2020,"Delivered",2020-12-28,"2020","12","4554 Downman Rd","New Orleans","70126"
-200,"Prytania Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","201 Nashville Ave.","New Orleans","70115"
-100,"Prytania Veterinary Hospital",2020,"Returned",2021-03-18,"2021","3","201 Nashville Ave.","New Orleans","70115"
-57,"Plaquemines",2020,"Returned",2021-01-04,"2021","1",NA,"Plaquemines",NA
-97,"Plaquemines",2020,"Returned",2021-02-13,"2021","2",NA,"Plaquemines",NA
-300,"Plaquemines",2020,"Returned",2021-02-13,"2021","2",NA,"Plaquemines",NA
-3,"Low Cost Animal Medical Center",2020,"Returned",2021-01-04,"2021","1","4300 Washington Ave.","New Orleans","70125"
-8,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
-3,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,"New Orleans",NA
-21,"Louisiana SPCA",2020,"Returned",2021-01-04,"2021","1",NA,NA,NA
-11,"Westside Veterinary Hospital",2020,"Returned",2021-01-04,"2021","1","91 Westbank Expressway Suite 540","Gretna","70053"
-33,"Big Easy Animal Rescue",2020,"Returned",2021-01-04,"2021","1","839 Spain St","New Orleans","70117"
-4,"Low Cost Animal Medical Center",2020,"Returned",2021-01-04,"2021","1","4300 Washington Ave.","New Orleans","70125"
-1,"Algiers Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3807 General DeGaulle","Algiers","70114"
-17,"Algiers Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3807 General DeGaulle","Algiers","70114"
-39,"Algiers Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3807 General DeGaulle","Algiers","70114"
-15,"Algiers Animal Clinic",2020,"Returned",2021-01-04,"2021","1","3807 General DeGaulle","Algiers","70114"
-51,"NOLA Animal Clinic",2020,"Returned",2021-01-04,"2021","1","4554 Downman Rd","New Orleans","70126"
